20.0,0.6175460681254289
20.02,0.6177573115017244
20.04,0.6179685364335354
20.06,0.6181797427769146
20.08,0.6183909303777377
20.1,0.618602098991352
20.12,0.6188132483128802
20.14,0.6190243779651733
20.16,0.6192354875028215
20.18,0.6194465764099326
20.2,0.6196576441001886
20.22,0.6198686899159392
20.24,0.6200797131275733
20.26,0.6202907129327015
20.28,0.6205016884553364
20.3,0.6207126387450033
20.32,0.620923562775819
20.34,0.6211344594455301
20.36,0.6213453275745249
20.38,0.6215561659048215
20.4,0.6217669730990436
20.42,0.6219777477393867
20.44,0.6221884883265878
20.46,0.6223991932789027
20.48,0.6226098609311014
20.5,0.6228204895334899
20.52,0.6230310772509658
20.54,0.6232416221621182
20.56,0.6234521222583796
20.58,0.623662575443239
20.6,0.6238729795315248
20.62,0.6240833322487666
20.64,0.6242936312306445
20.66,0.6245038740225347
20.68,0.6247140580791581
20.7,0.6249241807643426
20.72,0.6251342393509054
20.74,0.6253442310206618
20.76,0.6255541528645711
20.78,0.6257640018830215
20.8,0.6259737749862652
20.82,0.6261834689950053
20.84,0.626393080641143
20.86,0.6266026065686873
20.88,0.626812043334833
20.9,0.6270213874112099
20.92,0.6272306351853055
20.94,0.6274397829620633
20.96,0.627648826965659
20.98,0.6278577633414548
21.0,0.6280665881581297
21.02,0.6282752974099878
21.04,0.6284838870194411
21.06,0.6286923528396643
21.08,0.6289006906574176
21.1,0.6291088961960355
21.12,0.6293169651185733
21.14,0.629524893031108
21.16,0.6297326754861858
21.18,0.6299403079864085
21.2,0.6301477859881512
21.22,0.6303551049054019
21.24,0.6305622601137135
21.26,0.6307692469542578
21.28,0.63097606073797
21.3,0.6311826967497732
21.32,0.6313891502528696
21.34,0.6315954164930857
21.36,0.6318014907032605
21.38,0.632007368107659
21.4,0.6322130439264019
21.42,0.6324185133798936
21.44,0.6326237716932365
21.46,0.6328288141006148
21.48,0.633033635849636
21.5,0.6332382322056127
21.52,0.6334425984557718
21.54,0.6336467299133752
21.56,0.6338506219217397
21.58,0.6340542698581394
21.6,0.6342576691375788
21.62,0.6344608152164214
21.64,0.634663703595864
21.66,0.6348663298252387
21.68,0.6350686895051372
21.7,0.63527077829034
21.72,0.6354725918925447
21.74,0.6356741260828805
21.76,0.6358753766942005
21.78,0.6360763396231441
21.8,0.6362770108319615
21.82,0.6364773863500943
21.84,0.6366774622755053
21.86,0.6368772347757552
21.88,0.6370767000888206
21.9,0.6372758545236517
21.92,0.6374746944604683
21.94,0.6376732163507938
21.96,0.6378714167172266
21.98,0.638069292152953
22.0,0.6382668393210036
22.02,0.6384640549532548
22.04,0.6386609358491852
22.06,0.6388574788743887
22.08,0.6390536809588545
22.1,0.6392495390950195
22.12,0.6394450503356057
22.14,0.6396402117912499
22.16,0.6398350206279382
22.18,0.6400294740642577
22.2,0.6402235693684772
22.22,0.6404173038554721
22.240000000000002,0.6406106748835063
22.26,0.6408036798508885
22.28,0.6409963161925163
22.3,0.6411885813763271
22.32,0.6413804728996705
22.34,0.6415719882856216
22.36,0.6417631250792512
22.38,0.641953880843873
22.4,0.6421442531572846
22.42,0.6423342396080216
22.44,0.6425238377916431
22.46,0.6427130453070677
22.48,0.6429018597529786
22.5,0.6430902787243146
22.52,0.6432782998088679
22.54,0.6434659205840044
22.56,0.6436531386135249
22.58,0.6438399514446829
22.6,0.6440263566053775
22.62,0.6442123516015356
22.64,0.6443979339146978
22.66,0.6445831009998242
22.68,0.6447678502833315
22.7,0.6449521791613749
22.72,0.6451360849983854
22.740000000000002,0.6453195651258729
22.76,0.6455026168415052
22.78,0.6456852374084688
22.8,0.6458674240551199
22.82,0.64604917397493
22.84,0.6462304843267308
22.86,0.6464113522352598
22.88,0.64659177479201
22.9,0.6467717490563805
22.92,0.6469512720571285
22.94,0.6471303407941204
22.96,0.6473089522403734
22.98,0.6474871033443871
23.0,0.6476647910327523
23.02,0.6478420122130326
23.04,0.6480187637769054
23.06,0.6481950426035521
23.08,0.6483708455632846
23.1,0.6485461695213934
23.12,0.6487210113422022
23.14,0.6488953678933124
23.16,0.6490692360500201
23.18,0.649242612699887
23.2,0.6494154947474453
23.22,0.6495878791190166
23.240000000000002,0.6497597627676244
23.26,0.6499311426779779
23.28,0.6501020158715048
23.3,0.650272379411412
23.32,0.6504422304077494
23.34,0.6506115660224557
23.36,0.6507803834743627
23.38,0.6509486800441348
23.4,0.6511164530791215
23.42,0.6512836999981007
23.44,0.6514504182958901
23.46,0.6516166055478071
23.48,0.6517822594139543
23.5,0.6519473776433128
23.52,0.652111958077623
23.54,0.6522759986550358
23.56,0.6524394974135169
23.58,0.652602452493989
23.6,0.6527648621431965
23.62,0.6529267247162814
23.64,0.6530880386790578
23.66,0.6532488026099741
23.68,0.6534090152017562
23.7,0.6535686752627238
23.72,0.6537277817177739
23.740000000000002,0.6538863336090289
23.76,0.6540443300961467
23.78,0.6542017704562921
23.8,0.6543586540837713
23.82,0.6545149804893324
23.84,0.6546707492991366
23.86,0.654825960253404
23.88,0.654980613204746
23.9,0.6551347081161885
23.92,0.6552882450589
23.94,0.6554412242096349
23.96,0.6555936458479038
23.98,0.6557455103528887
24.0,0.6558968182001144
24.02,0.6560475699578946
24.04,0.6561977662835701
24.060000000000002,0.6563474079195546
24.08,0.6564964956892108
24.1,0.6566450304925706
24.12,0.656793013301925
24.14,0.6569404451572972
24.16,0.657087327161825
24.18,0.6572336604770678
24.2,0.657379446318261
24.22,0.657524685949537
24.240000000000002,0.6576693806791328
24.259999999999998,0.657813531854603
24.28,0.6579571408580568
24.3,0.6581002091014387
24.32,0.6582427380218702
24.34,0.658384729077067
24.36,0.658526183740853
24.38,0.6586671034987807
24.4,0.6588074898438759
24.42,0.6589473442725208
24.44,0.659086668280483
24.46,0.6592254633591091
24.48,0.6593637309916854
24.5,0.6595014726499809
24.52,0.6596386897909768
24.54,0.6597753838537914
24.560000000000002,0.6599115562568049
24.58,0.6600472083949886
24.6,0.660182341637444
24.62,0.6603169573251504
24.64,0.6604510567689258
24.66,0.6605846412475992
24.68,0.660717712006395
24.7,0.6608502702555257
24.72,0.6609823171689927
